-3.9306e-14,119.33,-108.72
-4.8739e-14,126.64,-104.82
-3.2977e-14,140.25,-89.744
-3.4421e-14,141.23,-71.061
-6.2165e-14,120.32,-54.181
-3.2085e-14,72.454,-95.039
-3.1308e-14,86.551,-109.16
-3.4421e-14,141.23,-71.061
-7.0829e-14,159.77,-50.35
-5.9726e-14,144.98,-67.242
-4.6407e-14,127.33,-73.815
-2.9869e-14,115.82,-78.3
-4.0523e-14,99.795,-86.296
-1.4551e-14,82.372,-94.486
-8.112e-15,63.825,-94.589
-1.011e-14,67.016,-86.727
-3.6186e-14,61.046,-79.725
-3.4854e-14,57.518,-85.161
-2.5646e-14,59.51,-94.364
-1.3212e-14,25.786,-118.83
-2.0057e-15,32.991,-134.73
-2.4651e-14,93.548,-87.575
-4.4742e-14,117.88,-41.743
-4.8735e-14,125.26,7.9182
-4.496e-14,116.57,19.076
-2.431e-14,48.891,-7.635
-1.5873e-14,21.656,3.4201
6.9907e-15,7.866,20.464
5.4364e-15,13.185,33.568
-1.1321e-14,21.672,39.281
-6.4393e-15,20.159,39.895
-2.2204e-15,10.691,36.107
9.1002e-15,7.4397,38.953
-1.0988e-14,14.136,36.998
7.7349e-16,28.93,33.282
-1.0325e-14,34.593,23.352
-1.4433e-15,5.124,9.3672
-1.6617e-15,-23.274,-22.605
-1.9947e-15,-22.848,-41.093
4.4409e-16,0.40993,-54.349
7.8752e-15,24.709,-80.238
-2.2278e-15,36.288,-107.07
-2.498e-14,52.843,-97.763
-2.6978e-14,56.034,-89.901
-1.0103e-14,29.367,-103.5
9.5406e-15,17.636,-126.97
-3.9968e-15,26.549,-139.75
-3.9517e-14,36.526,-149.9
-4.0072e-14,42.946,-160.14
-2.8977e-14,48.998,-162.6
-3.6748e-14,59.867,-158.61
-4.1404e-14,67.485,-151.78
-3.1641e-14,72.864,-149.39
-3.5638e-14,72.243,-134.64
-4.5623e-14,70.161,-109.37
-2.1168e-15,40.243,-120.12
-2.0754e-14,29.328,-154.61
-2.9647e-14,104.12,-107.13
-5.8731e-14,158.01,-63.372
-8.0487e-14,174.98,-51.947
-7.4714e-14,167.3,-48.067
-3.3976e-14,158.87,-43.881
-4.3635e-14,136.26,-50.73
-3.6748e-14,93.908,-74.748
-4.3846e-14,64.664,-90.351
-2.0539e-14,55.697,-87.475
-3.116e-15,57.458,-74.453
-1.0221e-14,53.256,-75.036
-2.4536e-14,52.275,-73.112
-1.111e-14,87.033,-40.669
-3.3418e-14,101.41,-46.504
-6.5166e-14,152.34,-32.835
-6.3168e-14,168.76,-37.973
-5.8398e-14,173.09,-22.945
-3.4865e-14,175.84,-11.848
1.2653e-14,-12.277,16.43
-1.7764e-15,9.911,21.161
-1.6539e-14,32.63,27.201
-1.3541e-14,27.949,35.207
9.9553e-16,25.845,45.219
-1.2431e-14,19.313,56.264
1.3763e-14,-9.6008,58.843
-3.9931e-15,-12.231,46.937
5.3254e-15,9.1247,26.822
1.9947e-15,22.743,21.294
-8.545e-15,6.0687,33.404
-8.323e-15,2.8246,15.643
-6.9907e-15,-7.866,-20.464
7.7716e-16,-9.9273,-57.021
-2.2641e-14,7.48,-84.692
-1.41e-14,32.948,-88.161
-1.3989e-14,31.3,-101.99
-2.4418e-14,25.584,-101.96
-2.7082e-14,27.038,-91.867
-1.9207e-14,36.761,-95.051
-3.3299e-14,35.284,-120.4
-1.632e-14,25.006,-133.78
-6.7347e-16,23.86,-140.94
-2.0754e-14,22.324,-155.58
-4.0627e-14,25.552,-173.68
-2.176e-14,27.739,-179.15
-2.498e-14,27.207,-180.46
-6.1136e-15,23.791,-186.7
4.8776e-15,20.457,-188.4
-2.3388e-15,19.304,-174.96
-2.0199e-14,15.905,-145.35
-4.4482e-15,21.343,-153.66
-4.5956e-14,45.268,-151.16
-3.3751e-14,83.307,-126.92
-2.8314e-14,100.59,-112.56
-3.5531e-14,106.44,-98.15
-3.4421e-14,118.81,-74.174
-4.4968e-14,139.79,-45.294
-3.3643e-14,124.72,-49.86
-4.6511e-14,81.526,-78.117
-8.7781e-15,63.488,-92.163
-2.498e-14,58.446,-96.985
-4.8923e-15,48.948,-95.419
-4.4069e-14,80.568,-60.939
-5.1844e-14,141.29,-4.6934
-4.086e-14,139.18,5.3185
-3.9417e-14,141.01,-12.975
-5.6174e-14,145.19,-27.645
-4.2188e-14,153.09,-33.142
-6.0396e-14,158.08,-17.612
1.1066e-15,21.289,11.2
-3.1123e-15,32.158,15.183
-7.3275e-15,25.709,30.774
-3.8858e-15,14.751,42.853
-4.2188e-15,19.485,44.747
-6.6577e-15,6.0323,59.366
-5.5144e-16,-13.384,60.378
1.454e-14,-16.515,41.808
1.3541e-14,-10.823,26.524
-6.8797e-15,0.60775,26.463
-1.2209e-14,20.218,29.187
-3.4965e-14,62.39,8.2536
1.3286e-15,22.3,3.9217
-6.4393e-15,16.935,-39.689
-2.1975e-14,14.821,-86.145
-1.6727e-15,32.671,-96.443
-2.8969e-14,22.978,-98.614
-2.3862e-14,9.3598,-93.086
-2.4529e-14,3.4198,-91.438
9.3185e-15,20.933,-99.31
-3.008e-14,30.213,-119.87
7.4312e-15,23.876,-105.08
-1.1546e-14,26.139,-85.398
5.4328e-15,20.064,-98.194
-6.7347e-16,12.654,-142.5
-1.2101e-14,19.529,-176.58
-3.4743e-14,26.031,-182.27
-3.4743e-14,31.634,-181.49
-3.2078e-14,24.577,-192.37
-1.5876e-14,26.817,-187.93
-4.0072e-14,21.934,-163.06
6.543e-15,18.009,-155.36
-9.6589e-15,11.567,-160.38
-2.4529e-14,11.402,-169.47
-1.3989e-14,7.0642,-184.49
-1.3434e-14,14.653,-172.31
-4.0849e-14,35.852,-145.05
-3.1083e-14,68.843,-105.02
-4.0634e-14,98.642,-72.854
-4.5626e-14,110.21,-58.47
-3.3865e-14,99.788,-65.688
-3.153e-14,84.245,-82.273
-2.3429e-14,79.061,-80.932
-3.1423e-14,114.24,-46.37
-5.2954e-14,131.72,-28.28
-4.7958e-14,126.75,-7.9494
-3.9857e-14,127.17,-5.8303
-3.6752e-14,132.55,-24.042
-3.8303e-14,138.55,-36.398
-3.4088e-14,140.91,-32.774
-2.6198e-14,56.143,6.9737
-6.1062e-15,20.922,18.981
-1.6653e-15,12.57,27.713
3.327e-15,17.919,35.462
4.5482e-15,21.642,44.635
5.8842e-15,-6.1023,69.633
5.218e-15,-5.0385,72.254
-2.4425e-15,9.7852,63.184
-1.2098e-14,17.38,54.759
-8.7708e-15,30.886,50.041
-3.6711e-15,61.71,33.713
-1.2657e-14,43.919,33.303
-1.3874e-14,28.481,36.517
6.0989e-15,26.426,-20.647
-1.8763e-14,47.398,-68.843
-6.2246e-15,46.873,-90.761
-2.8414e-14,17.959,-88.182
6.654e-15,6.9779,-91.356
1.1872e-14,1.5169,-98.297
-2.4862e-14,7.9427,-129.14
7.4312e-15,25.277,-104.89
3.3233e-15,33.519,-35.737
7.9863e-15,23.536,-4.9744
8.2083e-15,20.344,-12.837
1.0873e-14,6.1253,-54.38
6.5879e-16,10.526,-147.74
2.2131e-15,21.911,-178.31
-4.2262e-15,26.45,-180.15
-1.2657e-14,20.345,-187.6
-1.2657e-14,25.948,-186.82
-2.5084e-14,27.626,-178.34
-3.0968e-14,25.747,-169.95
-4.0072e-14,23.335,-162.86
-3.116e-15,22.017,-158.51
7.8752e-15,20.084,-160.02
-4.5143e-16,14.96,-169.38
-1.3434e-14,7.6489,-173.28
7.3201e-15,-1.5122,-174.14
-3.119e-14,23.44,-143.06
-4.1182e-14,63.21,-100.44
-3.5301e-14,99.534,-58.717
-5.1622e-14,128.19,-33.716
-4.9734e-14,126.64,-27.748
-3.542e-14,120.62,-30.645
-4.4742e-14,133.29,-39.602
-5.4175e-14,142,-35.507
-4.9068e-14,136.79,-28.812
-3.6086e-14,135.69,-26.079
-4.0856e-14,125.75,-41.886
-4.4072e-14,106.4,-51.581
-1.044e-14,53.559,25.575
-6.4393e-15,31.365,41.452
1.3286e-15,29.515,44.492
-8.7708e-15,30.886,50.041
-4.7703e-15,3.0886,65.139
-5.3254e-15,-3.0991,53.151
3.549e-15,20.436,48.177
-1.7205e-14,29.598,49.037
1.0984e-14,20.519,52.722
-8.8781e-15,12.309,55.291
-2.0754e-14,19.178,41.82
1.8837e-15,27.193,35.514
-5.7768e-15,37.92,45.659
1.9911e-15,44.263,10.27
-1.1998e-14,94.195,-9.9981
-3.9406e-14,57.924,-41.827
7.7642e-15,10.949,-68.548
-2.142e-14,5.6001,-76.297
-8.8818e-15,13.48,-97.048
-3.1412e-14,30.94,-114.82
-2.8414e-14,30.777,-46.834
4.7666e-15,34.157,-14.628
-1.1213e-14,21.616,-47.694
-3.2411e-14,32.747,-71.29
3.9895e-15,23.84,-79.122
1.1095e-14,4.2291,-81.846
-1.9984e-15,-0.032681,-71.722
-2.3196e-14,5.4945,-96.096
-3.119e-14,16.437,-144.04
-9.3332e-15,23.259,-188.02
-9.3332e-15,24.66,-187.82
-3.7962e-14,28.3,-183.19
-1.6653e-14,33.732,-170.9
-1.7431e-14,28.039,-155.61
-9.1038e-15,20.556,-148
-7.7716e-15,18.429,-153.24
-2.3973e-14,14.788,-157.87
-2.3973e-14,9.1851,-158.65
1.4315e-14,1.537,-160.12
-2.5306e-14,0.10649,-154.96
4.3675e-16,30.632,-117.75
-2.9643e-14,81.301,-76.499
-3.5638e-14,111.89,-49.994
-3.1423e-14,122.64,-45.203
-3.7973e-14,135.83,-32.242
-5.2625e-14,141.6,-22.373
-5.4286e-14,135.24,-22.844
-4.1852e-14,111.32,-45.95
-3.4972e-14,92.613,-55.144
-2.5868e-14,68.41,-65.925
-1.3101e-14,37.589,27.478
-1.3545e-14,43.972,43.203
-1.3985e-14,34.332,50.931
-9.8773e-15,18.107,59.806
9.77e-15,-6.6342,68.323
3.549e-15,12.032,47.01
-5.5878e-16,33.859,38.913
-1.891e-15,30.384,43.376
-8.212e-15,14.047,53.06
-1.5506e-15,0.81899,66.061
-4.1042e-15,4.8264,62.908
-2.364e-14,29.32,40.755
-3.119e-14,48.204,38.432
-9.8883e-15,95.381,48.282
-3.4306e-14,110.18,23.959
-3.6186e-14,55.866,-1.3082
1.6202e-14,0.7335,-15.56
1.3981e-14,2.7026,-40.017
-1.7837e-15,45.525,-81.056
-2.1316e-14,48.604,-72.385
-2.253e-14,16.059,-17.966
-2.1642e-14,10.298,-48.442
-1.0436e-14,14.702,-64.729
-1.5987e-14,27.487,-95.102
-6.5577e-15,33.186,-130.99
-3.3299e-14,26.879,-121.57
-2.7859e-14,19.945,-76.778
-1.9977e-14,4.8369,-55.383
-2.2974e-14,12.425,-43.2
-2.2863e-14,13.578,-56.642
1.0429e-14,19.301,-77.28
-2.2204e-14,28.73,-124.61
-3.6852e-14,36.474,-159.8
7.3201e-15,26.503,-170.25
4.6556e-15,16.751,-161.72
6.543e-15,11.005,-156.33
-3.119e-14,3.8297,-145.79
-1.9644e-14,-5.9228,-137.25
-2.1094e-15,-14.215,-139.23
-5.3291e-15,-4.9416,-139.17
-3.9968e-15,2.7362,-143.05
-2.2863e-14,10.354,-136.23
-2.0428e-14,52.648,-101.5
-3.8858e-14,107.15,-51.888
-3.0202e-14,123.57,-36.419
-3.697e-14,114.01,-44.753
-4.0079e-14,96.425,-62.034
-1.521e-14,35.981,-110
-1.7097e-14,24.917,-117.72
-9.3259e-15,21.052,-120.73
-2.0758e-14,57.613,52.928
-1.887e-14,53.269,58.508
-1.4429e-14,21.104,63.932
3.3674e-16,-10.529,70.667
4.6629e-15,1.3806,62.017
-5.218e-15,21.081,48.679
-9.1038e-15,35.62,51.935
-3.9968e-15,24.804,57.851
-5.3254e-15,6.7062,54.513
1.6095e-14,-10.523,50.059
2.0754e-14,-11.751,38.348
-6.6613e-16,6.7725,23.198
6.432e-15,35.911,19.002
-6.6687e-15,91.71,49.009
-1.6994e-14,106.59,49.839
-3.4041e-16,53.589,20.221
-1.6653e-15,5.0712,-0.53214
8.7634e-15,20.77,-31.325
-3.3632e-14,45.833,-78.128
4.9887e-15,25.257,-43.067
1.4092e-14,6.9741,6.3268
-6.9944e-15,17.751,-50.704
7.6982e-16,19.106,-81.016
9.9186e-16,15.809,-108.68
-1.843e-14,22.842,-113.06
2.3241e-15,29.09,-111.78
-1.3656e-14,33.781,-63.316
-1.9533e-14,2.8678,-30.926
-1.9644e-14,7.3178,-16.707
-1.9984e-15,4.4865,-11.742
1.276e-14,10.397,-8.0358
8.2083e-15,15.983,-43.118
-2.142e-14,15.406,-74.936
-2.5195e-14,5.8843,-88.623
-2.0532e-14,2.6402,-106.38
1.0096e-14,-4.1918,-118.87
-4.774e-15,-11.361,-128.94
-2.2204e-15,-18.17,-126.17
4.885e-15,-25.174,-127.15
-9.6553e-15,-11.248,-129.75
-1.9314e-14,-1.638,-132.12
1.2205e-14,-3.4285,-139.79
-1.954e-14,6.2645,-137.62
-7.7752e-15,40.266,-104.87
-2.1205e-14,59.563,-84.465
-2.4973e-14,30.603,-112.39
-2.2863e-14,3.3506,-137.2
-1.0436e-14,-2.5299,-146.26
1.0318e-14,-3.2865,-145.95
-2.2086e-14,-13.369,-155.6
-4.5143e-16,63.853,74.816
9.9553e-16,27.457,85.011
-2.9939e-15,-2.4088,84.16
7.1054e-15,-3.7798,78.611
-7.4348e-15,11.546,76.206
-8.6561e-15,12.025,67.617
1.1102e-15,2.7814,62.211
1.2875e-14,-5.4513,49.527
1.2653e-14,-5.1672,37.202
-5.2144e-15,-3.3468,39.515
-2.0421e-14,15.844,40.12
2.8792e-15,47.223,40.357
-3.4632e-14,63.47,46.735
-1.4884e-14,94.955,66.771
-2.7534e-14,96.917,62.921
-7.8826e-15,30.728,20.342
9.9847e-15,17.596,-3.3264
-1.4433e-14,40.695,-46.281
-2.3644e-14,27.9,-72.376
-1.2427e-14,-13.836,-13.462
1.0547e-14,-30.675,-10.443
-9.992e-15,23.939,-38.716
-1.4211e-14,35.997,-74.136
3.9895e-15,16.836,-80.095
1.0762e-14,2.1707,-41.327
-1.1768e-14,22.432,-58.709
3.6564e-15,31.587,-37.242
9.9847e-15,13.288,-23.709
-1.9984e-15,4.3809,-31.541
-1.7201e-14,-0.74984,-20.3
-1.598e-14,-0.44932,3.2349
1.7756e-14,-1.5726,11.322
-1.2871e-14,-7.3475,22.061
4.3299e-15,-12.306,21.784
1.8644e-14,-10.136,-19.543
-1.0762e-14,-19.402,-40.202
1.088e-14,-32.924,-71.344
-9.6516e-15,-39.667,-99.896
1.4648e-14,-12.791,-123.78
-1.1768e-14,13.605,-139.07
7.6532e-15,10.774,-134.11
-1.8648e-14,12.707,-132.6
-1.632e-14,25.006,-133.78
-1.0436e-14,21.283,-142.95
1.8089e-14,-1.5487,-148.18
-1.8866e-14,-3.032,-152.92
5.2107e-15,-10.68,-154.4
-2.3418e-14,-12.642,-150.55
5.5511e-16,-8.6649,-148.35
-1.0436e-14,-10.935,-147.43
2.1837e-16,37.173,102.43
-2.2204e-16,12.124,108.02
8.6561e-15,8.4306,93.496
-5.5474e-15,17.007,83.147
-5.218e-15,12.887,87.109
-1.5536e-14,11.126,74.087
1.4426e-14,6.759,64.413
-1.3426e-14,-3.5187,51.032
3.2196e-15,-4.8599,40.13
0,7.2151,40.57
-8.6597e-15,37.642,37.377
-2.2538e-14,66.526,40.153
-3.7629e-14,71.059,58.918
-4.0072e-14,91.839,84.061
-4.6511e-14,97.779,82.413
-7.2164e-15,33.972,38.104
9.0965e-15,24.705,17.445
-2.464e-14,24.89,-35.287
-1.8315e-14,26.605,-52.772
-4.2152e-15,-12.884,-10.033
1.4766e-14,-52.856,-35.781
1.1428e-14,3.9085,-43.559
-7.6605e-15,17.414,-48.278
-2.0199e-14,10.935,-27.333
-1.5758e-14,-2.9667,-9.4797
-2.4425e-15,3.7597,-16.789
8.6524e-15,19.617,-17.884
-9.881e-15,30.906,-11.782
-4.5519e-15,8.3883,-34.693
1.7312e-14,-3.8058,-13.718
2.1094e-15,-6.135,-2.0886
1.8422e-14,-5.4379,8.3124
-1.3093e-14,-5.557,29.729
7.6605e-15,-18.815,48.083
8.6597e-15,-23.212,43.763
8.9928e-15,-27.946,41.869
2.8525e-14,-31.025,33.198
2.3085e-14,-22.69,-11.395
1.2982e-14,-0.11525,-76.267
9.5406e-15,19.037,-126.78
-1.4207e-14,0.15259,-124.45
-1.1213e-14,4.3846,-129.22
1.2139e-15,23.718,-134.78
6.5879e-16,37.141,-144.05
5.7658e-15,27.725,-137.93
4.6556e-15,5.5444,-163.27
-1.7431e-14,-2.7776,-159.89
1.2982e-14,-6.1408,-156.24
-2.9858e-14,-3.9009,-151.81
-1.0436e-14,-6.7322,-146.84
1.121e-14,18.431,98.595
5.5511e-16,17.816,92.739
-1.9984e-15,26.026,90.17
-2.2752e-14,14.176,88.112
-9.8736e-15,-4.7082,90.435
5.7732e-15,3.9508,84.631
-2.5535e-15,17.037,77.793
-1.2212e-15,10.707,71.968
-4.1042e-15,4.8264,62.908
-8.4377e-15,23.35,47.757
-1.632e-14,56.668,28.892
-2.3426e-14,70.676,30.837
-1.9096e-14,68.175,53.983
-4.6703e-15,83.127,79.966
-1.8097e-14,101.81,94.514
2.2131e-15,48.392,62.776
-1.8533e-14,11.394,25.901
-1.3656e-14,43.903,-2.5576
-1.4322e-14,40.764,-0.52052
3.4417e-15,-0.94182,53.039
6.698e-16,-23.879,28.008
-2.2197e-14,6.9116,-60.041
-5.107e-15,0.58849,-86.473
6.6613e-16,5.5176,-80.843
6.3209e-15,8.6993,-129.45
1.3426e-14,-3.4851,-52.005
-1.8533e-14,2.7785,-14.864
3.5454e-15,43.146,-2.2505
-4.1078e-15,11.811,-49.056
-1.4426e-14,-10.697,-15.5
-1.0762e-14,-16.337,9.6837
5.5511e-15,-11.385,30.568
2.0088e-14,-10.688,40.969
9.881e-15,-25.092,52.157
1.1102e-14,-24.17,60.941
-7.3201e-15,-18.732,52.629
-1.1095e-14,-8.6427,41.665
-1.6646e-14,7.0499,31.48
-2.142e-14,18.682,14.548
-4.3299e-15,13.707,-21.59
3.7748e-15,-21.718,-69.788
-2.364e-14,-6.544,-122.5
-4.5519e-15,25.964,-150.96
-9.0001e-15,42.549,-147
-2.276e-14,32.347,-135.23
3.8784e-15,33.47,-143.32
-1.7431e-14,7.0277,-158.53
-9.6589e-15,4.5632,-161.35
-1.8874e-15,4.9002,-163.77
-2.3973e-14,-0.6203,-160.01
-9.9883e-15,33.763,75.582
7.6532e-15,39.846,67.772
-2.0088e-14,35.134,81.131
-4.6629e-15,12.071,98.124
1.1435e-14,-6.2808,101.76
2.4425e-15,2.2659,96.762
-1.3093e-14,15.771,92.043
-5.218e-15,12.887,87.109
3.8858e-15,12.497,79.635
8.6524e-15,36.849,63.646
-2.4092e-14,68.938,33.069
-3.8931e-15,64.795,21.777
-2.9414e-14,55.208,39.405
-3.774e-14,69.906,72.359
-3.8184e-14,90.296,90.029
-3.5187e-14,60.295,74.734
-2.3418e-14,29.036,53.081
-2.5639e-14,29.604,28.43
-1.2212e-14,44.646,38.35
-7.1054e-15,38.243,84.448
5.7695e-15,14.159,52.251
-2.8636e-14,22.657,-60.327
-1.0103e-14,9.7563,-106.22
-2.686e-14,15.336,-120.7
8.2083e-15,12.759,-122.7
-1.9755e-14,3.1519,-43.252
1.5092e-14,-1.731,-18.376
-1.8097e-14,50.959,8.3146
-1.9984e-15,4.3809,-31.541
-9.5406e-15,-19.67,7.9842
6.8834e-15,-13.512,25.326
2.3307e-14,-14.358,41.695
8.8818e-15,-17.893,56.867
2.797e-14,-24.395,62.558
-7.6532e-15,-21.002,53.55
7.4385e-15,-12.928,36.536
-1.6424e-14,2.4578,23.423
-4.2188e-15,17.979,24.754
1.054e-14,22.435,18.366
2.5535e-15,-5.3554,12.858
-1.658e-15,-47.491,7.8296
6.7724e-15,-27.695,-42.178
